"No.","Time","Source","Destination","Protocol","Length","Info"
"11015","22.092099","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11016","22.092110","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11017","22.092120","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11018","22.092132","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11019","22.092142","192.168.1.162","65.246.5.18","UDP","80","50854  >  443 Len=38"
"11020","22.092142","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11021","22.092153","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11022","22.092163","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11023","22.092173","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11024","22.092209","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11025","22.092209","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11026","22.092227","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11027","22.092238","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11028","22.092248","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11029","22.092282","192.168.1.162","65.246.5.18","UDP","81","50854  >  443 Len=39"
"11030","22.092286","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11031","22.092313","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11032","22.092361","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11033","22.092361","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11034","22.092361","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11035","22.092393","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11036","22.092407","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11037","22.092417","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11038","22.092420","192.168.1.162","65.246.5.18","UDP","81","50854  >  443 Len=39"
"11039","22.092455","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11040","22.092480","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11041","22.092506","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11042","22.092506","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11043","22.092531","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11044","22.092544","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11045","22.092554","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11046","22.092565","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11047","22.092597","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11048","22.092597","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11049","22.092597","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11050","22.092610","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11051","22.092617","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11052","22.092627","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11053","22.092634","192.168.1.162","65.246.5.18","UDP","81","50854  >  443 Len=39"
"11054","22.092638","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11055","22.092648","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11056","22.092659","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11057","22.092676","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11058","22.092688","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11059","22.092688","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11060","22.092714","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11061","22.092714","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11062","22.092740","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11063","22.092740","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11064","22.092740","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11065","22.092753","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11066","22.092779","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11067","22.092779","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11068","22.092805","192.168.1.162","65.246.5.18","UDP","81","50854  >  443 Len=39"
"11069","22.092808","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11070","22.092808","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11071","22.092808","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11072","22.092823","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11073","22.092823","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11074","22.092851","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11075","22.092851","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11076","22.092861","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11077","22.092871","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11078","22.092873","192.168.1.162","65.246.5.18","UDP","81","50854  >  443 Len=39"
"11079","22.092879","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11080","22.092889","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11081","22.092923","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11082","22.092923","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11083","22.092923","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11084","22.092936","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11085","22.092943","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11086","22.092947","192.168.1.162","65.246.5.18","UDP","81","50854  >  443 Len=39"
"11087","22.092953","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11088","22.092963","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11089","22.092974","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11090","22.092995","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11091","22.092995","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11092","22.093025","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11093","22.093025","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11094","22.093025","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11095","22.093031","192.168.1.162","65.246.5.18","UDP","81","50854  >  443 Len=39"
"11096","22.093038","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11097","22.093062","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11098","22.093062","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11099","22.093090","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11100","22.093116","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11101","22.093116","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11102","22.093116","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11103","22.093116","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11104","22.093137","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11105","22.093137","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11106","22.093146","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11107","22.093153","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11108","22.093162","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11109","22.093172","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11110","22.093183","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11111","22.093193","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11112","22.093204","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11113","22.093214","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11114","22.093224","192.168.1.162","65.246.5.18","UDP","83","50854  >  443 Len=41"
"11115","22.093225","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11116","22.093236","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11117","22.093246","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11118","22.093247","192.168.1.162","65.246.5.18","UDP","88","50854  >  443 Len=46"
"11119","22.093257","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11120","22.093266","192.168.1.162","65.246.5.18","UDP","83","50854  >  443 Len=41"
"11121","22.093268","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11122","22.093278","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11123","22.093282","192.168.1.162","65.246.5.18","UDP","83","50854  >  443 Len=41"
"11124","22.093289","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11125","22.093331","192.168.1.162","65.246.5.18","UDP","83","50854  >  443 Len=41"
"11126","22.093362","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11127","22.093362","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11128","22.093362","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11129","22.093362","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11130","22.093362","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11131","22.093416","192.168.1.162","65.246.5.18","UDP","83","50854  >  443 Len=41"
"11132","22.093420","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11133","22.093420","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11134","22.093420","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11135","22.093420","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11136","22.093420","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11137","22.093420","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11138","22.093420","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11139","22.093450","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11140","22.093450","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11141","22.093450","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11142","22.093463","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11143","22.093463","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11144","22.093476","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11145","22.093487","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11146","22.093497","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11147","22.093508","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11148","22.093518","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11149","22.093529","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11150","22.093539","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11151","22.093550","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11152","22.093556","192.168.1.162","65.246.5.18","UDP","83","50854  >  443 Len=41"
"11153","22.093560","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11154","22.093571","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11155","22.093581","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11156","22.093597","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11157","22.093605","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11158","22.093613","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11159","22.093617","192.168.1.162","65.246.5.18","UDP","83","50854  >  443 Len=41"
"11160","22.093623","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11161","22.093633","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11162","22.093649","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11163","22.093657","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11164","22.093665","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11165","22.093672","192.168.1.162","65.246.5.18","UDP","83","50854  >  443 Len=41"
"11166","22.093676","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11167","22.093686","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11168","22.093697","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11169","22.093712","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11170","22.093720","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11171","22.093728","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11172","22.093738","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11173","22.093749","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11174","22.093760","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11175","22.093770","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11176","22.093780","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11177","22.093791","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11178","22.093801","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11179","22.093812","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11180","22.093821","192.168.1.162","65.246.5.18","UDP","83","50854  >  443 Len=41"
"11181","22.093822","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11182","22.093833","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11183","22.093843","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11184","22.093862","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11185","22.093862","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11186","22.093874","65.246.5.18","192.168.1.162","R-GOOSE","1292",""
"11187","22.093906","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11188","22.093906","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11189","22.093906","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11190","22.093932","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11191","22.093932","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11192","22.093946","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11193","22.093946","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11194","22.093957","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11195","22.093968","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11196","22.093980","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11197","22.093988","192.168.1.162","65.246.5.18","UDP","84","50854  >  443 Len=42"
"11198","22.093990","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11199","22.094002","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11200","22.094012","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11201","22.094021","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11202","22.094032","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11203","22.094042","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11204","22.094047","192.168.1.162","65.246.5.18","UDP","86","50854  >  443 Len=44"
"11205","22.094053","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11206","22.094063","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11207","22.094064","192.168.1.162","65.246.5.18","UDP","86","50854  >  443 Len=44"
"11208","22.094074","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11209","22.094080","192.168.1.162","65.246.5.18","UDP","86","50854  >  443 Len=44"
"11210","22.094085","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11211","22.094096","192.168.1.162","65.246.5.18","UDP","86","50854  >  443 Len=44"
"11212","22.094155","192.168.1.162","65.246.5.18","UDP","86","50854  >  443 Len=44"
"11213","22.094155","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11214","22.094155","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11215","22.094155","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11216","22.094155","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11217","22.094155","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11218","22.094155","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11219","22.094256","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11220","22.094256","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11221","22.094256","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11222","22.094256","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11223","22.094256","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11224","22.094256","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11225","22.094256","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11226","22.094256","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11227","22.094256","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11228","22.094256","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11229","22.094331","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11230","22.094331","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11231","22.094331","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11232","22.094331","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11233","22.094331","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11234","22.094331","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11235","22.094331","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11236","22.094363","192.168.1.162","65.246.5.18","UDP","86","50854  >  443 Len=44"
"11237","22.094369","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11238","22.094369","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11239","22.094369","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11240","22.094369","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11241","22.094403","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11242","22.094403","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11243","22.094403","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11244","22.094422","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11245","22.094422","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11246","22.094452","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11247","22.094452","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11248","22.094452","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11249","22.094480","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11250","22.094480","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11251","22.094480","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11252","22.094494","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11253","22.094521","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11254","22.094521","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11255","22.094532","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11256","22.094532","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11257","22.094558","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11258","22.094558","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11259","22.094568","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11260","22.094576","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11261","22.094602","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11262","22.094602","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11263","22.094630","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11264","22.094630","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11265","22.094630","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11266","22.094673","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11267","22.094673","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11268","22.094673","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11269","22.094673","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11270","22.094722","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11271","22.094722","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11272","22.094722","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11273","22.094722","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11274","22.094722","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11275","22.094775","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11276","22.094775","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11277","22.094775","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11278","22.094776","192.168.1.162","65.246.5.18","UDP","86","50854  >  443 Len=44"
"11279","22.094775","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11280","22.094775","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11281","22.094795","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11282","22.094795","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11283","22.094806","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11284","22.094827","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11285","22.094827","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11286","22.094853","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11287","22.094853","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11288","22.094863","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11289","22.094871","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11290","22.094880","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11291","22.094891","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11292","22.094901","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11293","22.094912","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11294","22.094913","192.168.1.162","65.246.5.18","UDP","86","50854  >  443 Len=44"
"11295","22.094923","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11296","22.094933","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11297","22.094948","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11298","22.094956","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11299","22.094964","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11300","22.094975","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11301","22.094985","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11302","22.094995","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11303","22.095006","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11304","22.095016","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11305","22.095027","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11306","22.095037","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11307","22.095039","192.168.1.162","65.246.5.18","UDP","86","50854  >  443 Len=44"
"11308","22.095048","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11309","22.095059","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11310","22.095070","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11311","22.095079","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11312","22.095090","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11313","22.095100","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11314","22.095110","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11315","22.095122","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11316","22.095131","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11317","22.095142","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
"11318","22.095143","192.168.1.162","65.246.5.18","UDP","86","50854  >  443 Len=44"
"11319","22.095153","65.246.5.18","192.168.1.162","UDP","1292","443  >  50854 Len=1250"
